areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumCasesBySpecimenDate,cumDeaths28DaysByDeathDate,hospitalCases
E92000001,England,nation,2022-04-10,329,18242217,149240,16039
E92000001,England,nation,2022-04-09,323,18216576,148995,15876
E92000001,England,nation,2022-04-08,315,18193563,148753,16366
E92000001,England,nation,2022-04-07,312,18166172,148487,16600
E92000001,England,nation,2022-04-06,317,18134427,148241,16587
E92000001,England,nation,2022-04-05,319,18097536,147996,16552
E92000001,England,nation,2022-04-04,306,18057143,147771,16466
E92000001,England,nation,2022-04-03,306,18012003,147559,15989
E92000001,England,nation,2022-04-02,308,17976397,147328,15739
E92000001,England,nation,2022-04-01,311,17944788,147074,15966
E92000001,England,nation,2022-03-31,311,17904446,146858,15648
E92000001,England,nation,2022-03-30,318,17858567,146636,15632
E92000001,England,nation,2022-03-29,325,17795817,146424,15411
E92000001,England,nation,2022-03-28,319,17728376,146221,15170
E92000001,England,nation,2022-03-27,303,17649467,146033,14465
E92000001,England,nation,2022-03-26,304,17591467,145847,13796
E92000001,England,nation,2022-03-25,290,17539691,145661,13842
E92000001,England,nation,2022-03-24,286,17479435,145481,13602
E92000001,England,nation,2022-03-23,260,17410831,145306,13248
E92000001,England,nation,2022-03-22,269,17333231,145141,13060
E92000001,England,nation,2022-03-21,252,17251386,144956,12753
E92000001,England,nation,2022-03-20,237,17161479,144810,12070
E92000001,England,nation,2022-03-19,231,17094572,144654,11638
E92000001,England,nation,2022-03-18,240,17039361,144505,11595
E92000001,England,nation,2022-03-17,249,16977457,144343,11346
E92000001,England,nation,2022-03-16,236,16909770,144184,11010
E92000001,England,nation,2022-03-15,235,16835818,144039,10877
E92000001,England,nation,2022-03-14,239,16761717,143907,10576
E92000001,England,nation,2022-03-13,215,16682202,143752,9908
E92000001,England,nation,2022-03-12,216,16621932,143626,9618
E92000001,England,nation,2022-03-11,221,16572771,143500,9369
E92000001,England,nation,2022-03-10,221,16520501,143381,9241
E92000001,England,nation,2022-03-09,235,16466203,143253,9163
E92000001,England,nation,2022-03-08,242,16410712,143130,9176
E92000001,England,nation,2022-03-07,239,16358370,143002,8923
E92000001,England,nation,2022-03-06,234,16307388,142885,8502
E92000001,England,nation,2022-03-05,231,16271474,142779,8400
E92000001,England,nation,2022-03-04,232,16242965,142672,8403
E92000001,England,nation,2022-03-03,234,16212360,142564,8210
E92000001,England,nation,2022-03-02,249,16180827,142424,8402
E92000001,England,nation,2022-03-01,245,16147466,142296,8486
E92000001,England,nation,2022-02-28,254,16115602,142185,8538
E92000001,England,nation,2022-02-27,239,16083737,142066,8305
E92000001,England,nation,2022-02-26,226,16061572,141959,8197
E92000001,England,nation,2022-02-25,246,16043968,141843,8498
E92000001,England,nation,2022-02-24,262,16024435,141721,8645
E92000001,England,nation,2022-02-23,278,16002553,141584,8868
E92000001,England,nation,2022-02-22,284,15976545,141463,8948
E92000001,England,nation,2022-02-21,292,15948526,141343,9229
E92000001,England,nation,2022-02-20,304,15915493,141219,9058
E92000001,England,nation,2022-02-19,296,15887082,141075,9187
E92000001,England,nation,2022-02-18,303,15860653,140938,9258
E92000001,England,nation,2022-02-17,303,15835730,140807,9600
E92000001,England,nation,2022-02-16,326,15801562,140663,9804
E92000001,England,nation,2022-02-15,323,15762117,140513,10019
E92000001,England,nation,2022-02-14,355,15721972,140364,10273
E92000001,England,nation,2022-02-13,348,15679482,140195,10049
E92000001,England,nation,2022-02-12,360,15647156,140039,10010
E92000001,England,nation,2022-02-11,372,15618014,139890,10367
E92000001,England,nation,2022-02-10,384,15583070,139741,10734
E92000001,England,nation,2022-02-09,384,15541739,139576,11071
E92000001,England,nation,2022-02-08,385,15490726,139416,11471
E92000001,England,nation,2022-02-07,395,15435289,139250,11710
E92000001,England,nation,2022-02-06,391,15372617,139092,11529
E92000001,England,nation,2022-02-05,409,15322469,138899,11604
E92000001,England,nation,2022-02-04,425,15279236,138704,12032
E92000001,England,nation,2022-02-03,429,15226680,138525,12423
E92000001,England,nation,2022-02-02,432,15162648,138319,12577
E92000001,England,nation,2022-02-01,449,15088740,138091,12896
E92000001,England,nation,2022-01-31,449,15010229,137863,13331
E92000001,England,nation,2022-01-30,457,14921727,137633,12992
E92000001,England,nation,2022-01-29,458,14846747,137416,12672
E92000001,England,nation,2022-01-28,467,14783723,137177,13462
E92000001,England,nation,2022-01-27,481,14712041,136951,13651
E92000001,England,nation,2022-01-26,493,14629316,136689,13948
E92000001,England,nation,2022-01-25,501,14536105,136450,14088
E92000001,England,nation,2022-01-24,521,14439151,136236,14563
E92000001,England,nation,2022-01-23,524,14329918,135985,14334
E92000001,England,nation,2022-01-22,545,14241360,135761,14320
E92000001,England,nation,2022-01-21,552,14170877,135501,14865
E92000001,England,nation,2022-01-20,573,14091705,135231,15302
E92000001,England,nation,2022-01-19,586,14004754,135003,15742
E92000001,England,nation,2022-01-18,614,13907419,134760,16218
E92000001,England,nation,2022-01-17,623,13804111,134505,16621
E92000001,England,nation,2022-01-16,619,13689335,134245,16372
E92000001,England,nation,2022-01-15,608,13603736,133993,16281
E92000001,England,nation,2022-01-14,637,13535915,133735,16537
E92000001,England,nation,2022-01-13,666,13460741,133482,16716
E92000001,England,nation,2022-01-12,672,13376609,133247,16881
E92000001,England,nation,2022-01-11,686,13286609,133019,16939
E92000001,England,nation,2022-01-10,707,13185630,132771,17120
E92000001,England,nation,2022-01-09,704,13069287,132523,16399
E92000001,England,nation,2022-01-08,708,12986206,132288,16034
E92000001,England,nation,2022-01-07,728,12904985,132066,16163
E92000001,England,nation,2022-01-06,762,12799905,131836,16058
E92000001,England,nation,2022-01-05,769,12649119,131612,15659
E92000001,England,nation,2022-01-04,797,12465321,131416,15044
E92000001,England,nation,2022-01-03,777,12230448,131234,14210
E92000001,England,nation,2022-01-02,769,12036831,131074,13151
E92000001,England,nation,2022-01-01,765,11888222,130919,12615
E92000001,England,nation,2021-12-31,789,11788919,130755,12395
E92000001,England,nation,2021-12-30,782,11636032,130606,11452
E92000001,England,nation,2021-12-29,771,11443207,130429,10462
E92000001,England,nation,2021-12-28,758,11219176,130325,9546
E92000001,England,nation,2021-12-27,776,11048590,130180,8474
E92000001,England,nation,2021-12-26,758,10893023,130052,7536
E92000001,England,nation,2021-12-25,745,10794105,129944,7166
E92000001,England,nation,2021-12-24,742,10734193,129849,7366
E92000001,England,nation,2021-12-23,747,10616631,129735,7114
E92000001,England,nation,2021-12-22,745,10479610,129612,7080
E92000001,England,nation,2021-12-21,757,10341468,129497,6902
E92000001,England,nation,2021-12-20,768,10211869,129408,6688
E92000001,England,nation,2021-12-19,767,10094292,129307,6434
E92000001,England,nation,2021-12-18,767,10015795,129215,6287
E92000001,England,nation,2021-12-17,789,9936865,129123,6321
E92000001,England,nation,2021-12-16,783,9851898,129009,6405
E92000001,England,nation,2021-12-15,786,9758094,128918,6358
E92000001,England,nation,2021-12-14,795,9658440,128823,6434
E92000001,England,nation,2021-12-13,795,9567723,128713,6395
E92000001,England,nation,2021-12-12,788,9491216,128621,6223
E92000001,England,nation,2021-12-11,785,9444849,128515,6095
E92000001,England,nation,2021-12-10,793,9402909,128437,6088
E92000001,England,nation,2021-12-09,792,9357891,128341,6130
E92000001,England,nation,2021-12-08,778,9309074,128238,6053
E92000001,England,nation,2021-12-07,779,9259015,128140,6027
E92000001,England,nation,2021-12-06,793,9210869,128045,5992
E92000001,England,nation,2021-12-05,770,9159746,127934,5903
E92000001,England,nation,2021-12-04,775,9124709,127842,5784
E92000001,England,nation,2021-12-03,783,9091330,127723,5851
E92000001,England,nation,2021-12-02,774,9052108,127609,5915
E92000001,England,nation,2021-12-01,773,9009063,127524,5829
E92000001,England,nation,2021-11-30,806,8961800,127420,6123
E92000001,England,nation,2021-11-29,793,8914168,127332,6094
E92000001,England,nation,2021-11-28,793,8866229,127225,5890
E92000001,England,nation,2021-11-27,787,8832372,127132,5852
E92000001,England,nation,2021-11-26,796,8803913,127044,5992
E92000001,England,nation,2021-11-25,790,8770247,126937,6068
E92000001,England,nation,2021-11-24,783,8733104,126827,6062
E92000001,England,nation,2021-11-23,780,8693223,126729,6257
E92000001,England,nation,2021-11-22,785,8652208,126608,6424
E92000001,England,nation,2021-11-21,776,8609339,126514,6322
E92000001,England,nation,2021-11-20,764,8577578,126424,6191
E92000001,England,nation,2021-11-19,769,8547710,126324,6310
E92000001,England,nation,2021-11-18,779,8514526,126219,6336
E92000001,England,nation,2021-11-17,792,8477427,126106,6412
E92000001,England,nation,2021-11-16,796,8439170,126007,6623
E92000001,England,nation,2021-11-15,821,8400514,125877,6864
E92000001,England,nation,2021-11-14,841,8358037,125740,6707
E92000001,England,nation,2021-11-13,830,8328438,125634,6639
E92000001,England,nation,2021-11-12,838,8301080,125524,6777
E92000001,England,nation,2021-11-11,842,8269743,125405,6861
E92000001,England,nation,2021-11-10,846,8236043,125282,6961
E92000001,England,nation,2021-11-09,865,8200653,125163,7053
E92000001,England,nation,2021-11-08,869,8165974,125037,7075
E92000001,England,nation,2021-11-07,846,8129836,124909,6910
E92000001,England,nation,2021-11-06,856,8104389,124774,6874
E92000001,England,nation,2021-11-05,860,8081808,124634,7072
E92000001,England,nation,2021-11-04,867,8057403,124506,7201
E92000001,England,nation,2021-11-03,854,8030024,124385,7291
E92000001,England,nation,2021-11-02,859,8000628,124256,7510
E92000001,England,nation,2021-11-01,859,7969300,124128,7535
E92000001,England,nation,2021-10-31,815,7931637,123991,7311
E92000001,England,nation,2021-10-30,812,7902073,123836,7155
E92000001,England,nation,2021-10-29,809,7873830,123703,7113
E92000001,England,nation,2021-10-28,794,7839835,123573,7019
E92000001,England,nation,2021-10-27,799,7804759,123419,6951
E92000001,England,nation,2021-10-26,803,7768235,123285,6883
E92000001,England,nation,2021-10-25,776,7732959,123153,6801
E92000001,England,nation,2021-10-24,745,7693001,123038,6515
E92000001,England,nation,2021-10-23,728,7662910,122919,6386
E92000001,England,nation,2021-10-22,746,7633163,122786,6405
E92000001,England,nation,2021-10-21,750,7598657,122681,6366
E92000001,England,nation,2021-10-20,746,7560076,122568,6299
E92000001,England,nation,2021-10-19,733,7516113,122448,6099
E92000001,England,nation,2021-10-18,703,7471483,122344,5938
E92000001,England,nation,2021-10-17,695,7422226,122249,5623
E92000001,England,nation,2021-10-16,681,7384725,122145,5385
E92000001,England,nation,2021-10-15,673,7353086,122048,5363
E92000001,England,nation,2021-10-14,655,7316455,121940,5289
E92000001,England,nation,2021-10-13,657,7277193,121829,5246
E92000001,England,nation,2021-10-12,657,7236646,121740,5213
E92000001,England,nation,2021-10-11,621,7195754,121653,5206
E92000001,England,nation,2021-10-10,622,7152639,121558,5077
E92000001,England,nation,2021-10-09,639,7121140,121488,4921
E92000001,England,nation,2021-10-08,647,7093960,121396,4975
E92000001,England,nation,2021-10-07,665,7064112,121300,4962
E92000001,England,nation,2021-10-06,663,7031954,121207,5009
E92000001,England,nation,2021-10-05,661,6999407,121130,5006
E92000001,England,nation,2021-10-04,632,6967138,121043,4909
E92000001,England,nation,2021-10-03,639,6930663,120961,4778
E92000001,England,nation,2021-10-02,630,6903525,120887,4652
E92000001,England,nation,2021-10-01,671,6881652,120812,4799
E92000001,England,nation,2021-09-30,672,6857518,120714,4916
E92000001,England,nation,2021-09-29,671,6830710,120633,5017
E92000001,England,nation,2021-09-28,681,6802022,120547,5126
E92000001,England,nation,2021-09-27,685,6772394,120466,5121
E92000001,England,nation,2021-09-26,689,6737799,120386,4949
E92000001,England,nation,2021-09-25,723,6710985,120318,5100
E92000001,England,nation,2021-09-24,730,6687596,120226,5036
E92000001,England,nation,2021-09-23,757,6661842,120133,5214
E92000001,England,nation,2021-09-22,783,6633502,120028,5406
E92000001,England,nation,2021-09-21,774,6604713,119922,5543
E92000001,England,nation,2021-09-20,811,6574166,119828,5727
E92000001,England,nation,2021-09-19,824,6542045,119722,5695
E92000001,England,nation,2021-09-18,829,6517256,119632,5688
E92000001,England,nation,2021-09-17,844,6496330,119538,5910
E92000001,England,nation,2021-09-16,849,6473955,119411,6081
E92000001,England,nation,2021-09-15,910,6451635,119298,6306
E92000001,England,nation,2021-09-14,888,6429221,119194,6344
E92000001,England,nation,2021-09-13,886,6406580,119075,6424
E92000001,England,nation,2021-09-12,884,6381381,119003,6253
E92000001,England,nation,2021-09-11,865,6363502,118896,6206
E92000001,England,nation,2021-09-10,898,6346546,118791,6400
E92000001,England,nation,2021-09-09,887,6325515,118681,6254
E92000001,England,nation,2021-09-08,896,6301075,118549,6302
E92000001,England,nation,2021-09-07,885,6275416,118433,6244
E92000001,England,nation,2021-09-06,909,6247478,118307,6375
E92000001,England,nation,2021-09-05,878,6214343,118186,6167
E92000001,England,nation,2021-09-04,880,6190886,118068,6043
E92000001,England,nation,2021-09-03,889,6167477,117956,6195
E92000001,England,nation,2021-09-02,897,6138747,117830,6186
E92000001,England,nation,2021-09-01,890,6108111,117729,6236
E92000001,England,nation,2021-08-31,879,6076511,117631,6293
E92000001,England,nation,2021-08-30,859,6042946,117536,6002
E92000001,England,nation,2021-08-29,850,6017973,117445,5855
E92000001,England,nation,2021-08-28,835,5998821,117339,5756
E92000001,England,nation,2021-08-27,874,5978683,117234,5889
E92000001,England,nation,2021-08-26,872,5954430,117128,5893
E92000001,England,nation,2021-08-25,871,5927948,117022,5922
E92000001,England,nation,2021-08-24,857,5900047,116934,5911
E92000001,England,nation,2021-08-23,845,5871835,116830,6000
E92000001,England,nation,2021-08-22,863,5841502,116732,5749
E92000001,England,nation,2021-08-21,858,5819093,116628,5575
E92000001,England,nation,2021-08-20,857,5796488,116537,5576
E92000001,England,nation,2021-08-19,835,5770933,116436,5554
E92000001,England,nation,2021-08-18,812,5741852,116342,5514
E92000001,England,nation,2021-08-17,825,5710426,116261,5437
E92000001,England,nation,2021-08-16,816,5679331,116164,5429
E92000001,England,nation,2021-08-15,800,5648470,116088,5115
E92000001,England,nation,2021-08-14,797,5627190,116014,4973
E92000001,England,nation,2021-08-13,793,5605854,115932,5076
E92000001,England,nation,2021-08-12,783,5580862,115842,5029
E92000001,England,nation,2021-08-11,777,5553172,115749,5073
E92000001,England,nation,2021-08-10,782,5524037,115668,5096
E92000001,England,nation,2021-08-09,762,5496427,115599,5098
E92000001,England,nation,2021-08-08,765,5468135,115527,4939
E92000001,England,nation,2021-08-07,760,5447978,115460,4817
E92000001,England,nation,2021-08-06,765,5428021,115375,4879
E92000001,England,nation,2021-08-05,770,5403170,115294,4894
E92000001,England,nation,2021-08-04,772,5375044,115204,4944
E92000001,England,nation,2021-08-03,780,5346149,115133,5116
E92000001,England,nation,2021-08-02,791,5319087,115067,5309
E92000001,England,nation,2021-08-01,769,5292507,114999,5090
E92000001,England,nation,2021-07-31,789,5273793,114924,5057
E92000001,England,nation,2021-07-30,785,5255343,114846,5111
E92000001,England,nation,2021-07-29,765,5233234,114750,5056
E92000001,England,nation,2021-07-28,748,5207873,114680,5182
E92000001,England,nation,2021-07-27,738,5180948,114608,5163
E92000001,England,nation,2021-07-26,712,5154921,114549,5055
